trip_id,rider_rating_for_driver,driver_rating_for_rider
50009,3.1,4.1
50010,4.4,4.1
50012,4.6,3.9
50013,3.1,4.2
50014,3.1,3.8
50015,4.0,5.0
50016,4.4,4.3
50017,3.8,4.8
50018,4.6,4.0
50019,4.7,4.8
50020,3.3,4.0
50021,3.1,3.8
50022,3.6,4.3
50023,3.4,4.9
50024,4.6,4.2
50025,4.1,4.7
50026,4.3,4.3
50027,4.5,4.8
50028,4.7,3.9
50029,4.2,4.8
50030,4.2,3.8
50031,4.4,4.5
50032,4.2,4.2
50034,4.8,4.6
50036,3.2,4.9
50037,3.6,3.5
50038,3.1,3.9
50039,4.7,4.7
50040,4.0,4.0
50041,4.7,3.9
50042,4.2,3.8
50043,3.2,4.5
50044,3.2,4.1
50045,3.1,4.9
50046,3.6,4.7
50047,4.8,4.3
50048,4.5,3.8
50049,3.6,3.6
50050,3.7,3.9
50051,4.2,4.9
50052,4.8,4.9
50053,4.5,5.0
50055,4.8,3.9
50056,3.0,4.4
50057,5.0,4.7
50058,3.5,3.8
50059,3.7,4.0
50060,4.3,4.4
50061,4.6,3.5
50062,3.7,4.4
50063,4.4,3.6
50064,4.8,4.0
50066,4.1,4.7
50069,4.1,4.2
50072,4.4,5.0
50074,3.3,4.6
50075,4.4,4.4
50076,3.3,3.9
50077,4.9,3.6
50078,3.4,4.9
50081,3.9,3.5
50082,4.6,4.5
50084,3.6,4.1
50086,4.0,4.9
50088,3.1,4.1
50092,4.5,4.3
50094,3.2,4.6
50095,4.5,4.3
50096,3.2,4.6
50097,3.3,3.5
50099,4.5,4.6
50101,3.7,4.6
50102,3.6,4.5
50104,3.6,3.7
50105,4.2,3.8
50106,4.0,4.7
50107,3.2,4.5
50108,4.3,3.5
50109,4.5,3.8
50111,3.3,3.7
50112,3.5,4.0
50113,4.6,3.6
50114,3.9,4.2
50115,3.7,3.8
50116,3.7,3.7
50117,4.9,4.3
50119,3.8,3.7
50120,4.5,4.5
50121,3.5,4.0
50122,3.9,4.3
50123,4.8,4.5
50124,3.1,4.5
50125,3.2,3.6
50126,4.3,4.3
50127,3.1,4.3
50130,3.9,4.9
50131,3.9,4.1
50132,3.5,4.2
50133,4.1,4.1
50134,4.2,3.7
50135,3.2,4.9
50136,4.3,4.1
50137,4.7,4.7
50138,3.8,4.6
50139,3.0,4.7
50141,4.0,4.0
50142,3.0,4.6
50143,4.8,4.2
50144,3.9,4.1
50145,3.0,4.1
50146,4.0,3.9
50147,4.2,3.8
50148,4.8,3.7
50149,3.5,4.9
50150,4.1,3.9
50151,4.1,4.4
50152,3.2,4.8
50153,4.9,4.6
50154,3.6,4.1
50155,4.4,4.7
50156,4.6,3.6
50157,4.4,4.9
50159,3.2,4.9
50160,3.8,4.8
50161,4.7,3.7
50162,4.6,4.3
50163,3.5,4.1
50164,4.1,4.5
50167,4.6,4.1
50168,4.2,4.6
50169,3.4,4.0
50171,4.6,4.9
50172,4.7,4.5
50173,4.8,3.7
50174,4.7,4.7
50175,4.3,4.1
50176,3.9,3.9
50177,5.0,3.9
50178,5.0,3.5
50180,4.0,4.0
50181,4.5,4.2
50182,3.7,4.5
50184,3.4,4.3
50185,4.8,4.3
50186,3.1,3.7
50187,4.5,3.7
50188,4.7,4.4
50189,4.4,4.5
50190,4.8,4.6
50191,3.5,4.9
50193,4.6,3.6
50194,4.4,4.2
50195,5.0,4.6
50196,4.8,4.8
50197,3.1,4.5
50198,3.3,4.7
50199,5.0,4.1
50200,4.2,4.9
50201,3.2,4.3
50202,3.7,4.0
50203,3.8,3.7
50204,3.1,4.7
50205,4.2,4.3
50206,4.9,3.6
50207,4.4,4.6
50208,4.7,3.6
50209,4.8,4.0
50210,5.0,3.9
50212,4.6,5.0
50213,4.0,4.3
50216,3.1,4.1
50217,3.1,4.1
50219,4.5,4.5
50222,3.5,3.6
50224,3.8,4.6
50225,4.6,4.0
50226,4.2,3.7
50227,4.6,4.9
50228,4.1,4.5
50229,3.4,4.3
50231,4.6,4.2
50232,4.4,4.8
50233,4.0,4.5
50235,4.1,4.9
50237,3.1,3.5
50238,4.4,5.0
50240,4.5,3.7
50241,4.3,4.1
50243,3.9,4.3
50244,3.0,4.9
50246,4.3,4.3
50248,4.5,3.9
50249,3.7,3.8
50250,3.8,4.7
50252,3.3,4.3
50253,4.3,4.9
50254,4.6,3.9
50255,4.2,3.6
50256,4.3,3.6
50258,4.7,5.0
50260,4.8,4.0
50261,4.4,4.2
50262,3.3,4.0
50263,3.2,4.6
50264,4.7,5.0
50266,4.3,4.9
50267,3.4,3.9
50268,3.4,5.0
50269,3.1,4.2
50271,4.0,4.2
50273,3.2,4.3
50274,3.8,3.9
50276,3.4,4.1
50277,4.5,4.7
50278,3.0,4.8
50279,3.8,5.0
50280,3.1,4.9
50281,3.1,3.7
50282,3.2,4.1
50283,3.5,3.9
50285,4.6,4.5
50287,4.1,4.9
50288,3.3,3.7
50289,3.8,4.1
50290,4.8,3.7
50294,3.8,4.3
50296,4.9,4.6
50297,4.8,4.8
50299,3.8,4.3
50300,4.3,4.0
50301,4.6,4.7
50303,3.4,5.0
50304,4.1,4.4
50305,3.2,5.0
50306,4.0,4.7
50307,3.3,5.0
50308,4.5,4.8
50309,4.2,4.5
50310,4.3,4.0
50311,3.5,4.2
50312,4.2,4.5
50314,4.5,3.5
50315,3.6,4.0
50317,4.9,5.0
50318,3.8,3.8
50319,3.7,4.8
50320,3.8,4.7
50321,4.8,4.8
50323,3.6,3.5
50324,4.2,4.3
50326,3.5,4.6
50327,4.6,4.7
50328,5.0,4.3
50329,4.9,4.6
50330,3.2,5.0
50331,4.6,4.9
50333,4.3,5.0
50334,4.5,4.4
50335,3.8,4.5
50336,3.7,4.3
50337,3.9,4.7
50338,5.0,4.4
50339,3.3,4.0
50342,4.8,3.7
50343,4.1,4.3
50344,4.3,3.7
50345,3.2,4.9
50346,4.7,4.1
50347,3.2,3.8
50348,4.4,4.9
50349,4.3,3.9
50350,5.0,4.8
50352,4.8,4.4
50353,3.8,4.5
50355,4.8,4.5
50356,3.2,3.7
50357,3.5,4.3
50358,4.9,3.9
50359,4.1,4.1
50360,3.6,4.2
50361,3.4,3.9
50362,3.8,4.5
50363,4.9,4.0
50364,4.9,4.4
50365,4.2,4.8
50366,3.2,3.8
50367,3.9,3.9
50369,4.1,4.3
50370,4.5,4.6
50371,4.8,4.6
50374,5.0,4.4
50375,3.8,3.7
50376,4.8,4.8
50377,4.7,4.9
50379,4.2,4.7
50380,4.1,4.2
50381,5.0,4.3
50383,3.8,3.6
50384,3.9,4.9
50385,4.0,4.8
50386,4.4,4.8
50387,4.0,4.3
50389,4.2,4.2
50390,3.8,4.4
50392,3.1,3.6
50393,4.2,4.0
50394,4.2,3.8
50396,3.6,4.7
50397,4.2,3.8
50398,4.2,5.0
50399,3.7,4.6
50400,4.5,3.5
50401,4.2,4.3
50402,3.2,3.9
50403,3.9,4.2
50404,4.8,3.8
50405,4.5,5.0
50406,3.3,4.1
50407,4.9,4.9
50408,3.5,4.0
50409,3.7,4.0
50410,3.4,4.2
50411,4.5,4.7
50412,4.1,5.0
50413,4.1,4.5
50414,4.4,4.5
50415,4.2,3.6
50416,3.7,3.7
50417,4.8,3.5
50418,4.2,4.3
50419,4.5,4.3
50420,3.3,4.2
50421,3.7,4.0
50422,4.6,4.0
50423,3.7,5.0
50425,4.5,3.6
50426,4.0,4.6
50427,4.6,4.9
50428,4.5,4.4
50429,3.5,4.7
50431,3.3,3.8
50432,3.7,4.0
50434,3.5,3.9
50435,3.7,4.6
50436,3.1,4.7
50437,3.9,5.0
50438,4.3,4.4
50441,3.7,4.4
50442,4.4,4.6
50443,4.3,4.9
50444,3.1,4.7
50445,4.6,4.2
50446,3.2,4.8
50447,4.0,4.0
50448,4.8,4.0
50449,4.8,4.6
50450,3.8,4.6
50451,3.0,4.5
50452,4.1,4.6
50453,5.0,4.7
50454,4.3,4.4
50456,3.4,3.6
50457,4.1,4.5
50458,4.1,4.7
50459,4.5,4.2
50460,4.7,3.7
50462,4.7,3.6
50463,4.7,3.6
50465,4.8,4.1
50467,3.7,4.0
50468,3.8,4.6
50470,3.9,4.7
50471,4.4,5.0
50472,3.0,4.9
50473,3.8,3.7
50474,3.2,4.6
50475,4.3,4.4
50476,3.6,4.2
50477,3.1,3.9
50478,3.2,4.8
50479,4.8,4.7
50480,4.7,3.5
50481,4.5,3.9
50482,3.6,4.5
50484,4.0,4.8
50486,4.9,3.7
50487,4.7,4.0
50488,4.4,4.2
50489,4.6,4.9
50491,3.0,3.5
50492,4.5,4.2
50493,4.0,4.5
50494,3.4,4.3
50495,4.9,3.7
50496,4.7,4.8
50497,4.7,4.5
50498,3.8,4.4
50499,3.4,5.0
50508,4.3,4.4
50509,4.0,3.6
50510,4.4,4.1
50511,3.8,4.7
50512,4.9,4.0
50513,4.9,3.6
50514,4.6,3.6
50515,3.6,4.2
50516,3.3,3.6
50518,3.9,4.2
50519,3.9,4.4
50521,4.6,3.6
50522,3.0,4.0
50523,3.2,3.7
50525,3.7,3.8
50526,3.2,3.9
50529,3.8,4.7
50531,3.4,4.2
50532,5.0,4.0
50533,4.0,3.7
50534,4.3,4.3
50535,4.6,4.2
50537,4.0,4.1
50538,3.9,4.0
50539,4.2,4.7
50540,3.3,4.4
50541,4.6,4.9
50545,4.3,4.0
50547,4.9,4.3
50548,4.5,3.7
50549,3.6,4.7
50551,4.6,4.2
50552,3.2,4.9
50553,3.2,4.7
50554,4.8,4.9
50555,3.3,4.4
50556,3.2,4.5
50557,5.0,3.7
50558,3.8,3.5
50559,4.5,3.8
50562,4.5,3.6
50563,3.6,4.9
50564,3.2,4.0
50565,3.3,3.8
50569,3.8,4.1
50570,4.9,4.2
50571,3.8,3.9
50572,4.8,4.7
50574,4.6,3.7
50575,4.1,4.7
50576,3.2,4.9
50577,4.4,3.7
50578,4.4,3.5
50580,3.9,4.4
50581,4.0,4.3
50582,3.1,4.2
50583,3.7,4.1
50584,3.9,4.2
50585,3.4,3.8
50586,3.4,4.1
50587,3.5,4.9
50589,4.0,3.9
50590,3.1,4.8
50591,4.0,3.7
50592,3.7,4.3
50593,4.0,4.7
50594,4.1,3.8
50595,4.7,4.3
50596,3.7,4.6
50597,4.7,3.8
50598,3.2,4.5
50599,3.1,4.3
50604,3.4,3.9
50605,4.1,3.8
50606,4.6,5.0
50607,4.9,4.2
50608,3.5,4.7
50610,3.7,4.5
50611,3.5,4.3
50612,3.6,5.0
50613,3.8,3.7
50615,4.2,4.9
50617,4.1,4.4
50619,3.1,5.0
50620,4.1,4.0
50622,4.5,3.7
50623,4.3,3.8
50624,4.3,4.1
50625,3.2,4.7
50626,4.0,3.8
50627,3.5,4.9
50628,4.5,4.1
50631,3.1,4.4
50633,4.2,3.6
50634,3.3,4.3
50635,4.0,4.7
50636,3.1,4.5
50637,4.0,4.5
50638,4.3,4.4
50640,3.7,5.0
50641,4.9,4.1
50642,3.9,4.2
50643,3.6,4.2
50644,4.6,3.9
50648,3.4,4.1
50649,4.6,4.3
50650,4.7,4.5
50651,3.5,4.0
50652,4.4,4.1
50653,3.9,4.3
50654,4.1,4.9
50656,4.2,4.4
50658,3.4,4.2
50659,4.7,4.1
50660,5.0,5.0
50661,4.0,5.0
50662,3.3,4.9
50663,4.5,3.7
50664,3.3,4.0
50665,3.1,4.4
50667,3.9,4.6
50668,4.4,4.8
50669,4.0,4.2
50671,3.4,4.9
50672,4.0,4.9
50673,3.3,3.6
50674,4.8,5.0
50675,3.9,4.9
50676,3.6,4.2
50677,4.6,3.9
50678,4.1,4.0
50679,3.3,3.8
50681,3.2,4.9
50682,3.5,4.5
50683,4.5,4.0
50684,3.9,3.9
50688,3.4,3.6
50689,3.1,4.2
50691,3.7,3.8
50692,3.5,3.5
50693,4.9,3.9
50695,3.4,3.9
50696,4.4,4.4
50697,3.5,4.0
50698,3.1,3.5
50699,3.0,4.6
50700,3.5,4.4
50701,4.8,3.5
50702,3.5,4.8
50703,4.1,4.3
50704,3.5,4.9
50706,4.4,4.1
50707,4.5,3.7
50708,3.4,3.9
50710,3.1,4.6
50711,3.3,5.0
50712,4.0,3.8
50713,3.8,4.0
50714,3.2,3.7
50715,3.2,3.7
50717,4.1,4.5
50718,5.0,4.2
50719,4.9,4.5
50720,4.8,4.3
50721,3.2,4.2
50725,3.2,4.8
50726,4.4,3.8
50727,4.8,4.8
50728,3.6,4.9
50729,4.0,3.5
50730,3.8,4.3
50731,3.3,4.4
50733,3.8,4.8
50738,3.8,4.5
50739,4.3,4.9
50740,4.5,3.9
50744,4.6,4.4
50745,3.3,4.8
50748,4.2,4.3
50749,3.5,3.8
50751,4.5,4.7
50753,4.0,4.4
50754,3.7,4.4
50755,4.7,4.7
50756,4.7,3.8
50757,4.9,5.0
50758,4.1,4.7
50760,4.4,4.3
50761,3.9,4.4
50762,4.8,3.8
50763,4.0,3.5
50765,4.5,4.5
50766,4.7,4.9
50767,3.9,4.5
50769,4.7,4.0
50770,4.8,4.7
50772,3.0,3.6
50773,3.9,5.0
50774,4.9,4.2
50775,3.1,4.7
50776,3.9,4.8
50777,4.6,4.1
50778,4.0,4.7
50780,4.5,4.1
50781,4.7,3.9
50782,3.4,4.7
50783,3.4,3.8
50784,4.5,4.0
50785,3.7,4.2
50787,3.6,4.1
50788,4.2,3.9
50789,4.9,3.7
50790,3.4,3.9
50791,4.4,4.3
50792,4.3,3.6
50793,4.5,3.9
50794,4.1,4.3
50795,4.5,4.3
50796,3.0,4.8
50797,4.2,4.0
50798,3.3,3.9
50799,4.2,4.1
50801,4.5,4.6
50802,3.9,3.8
50804,4.4,3.7
50805,4.9,3.9
50806,4.9,4.4
50807,3.6,3.5
50809,3.4,4.7
50810,4.3,4.0
50811,4.0,3.8
50813,3.2,4.7
50815,3.2,4.9
50816,3.6,3.5
50817,5.0,4.5
50818,3.7,4.0
50819,3.2,4.4
50820,3.7,4.4
50821,3.4,4.9
50822,3.7,4.6
50823,4.0,4.2
50824,4.9,4.6
50827,3.1,4.1
50828,4.5,3.5
50830,3.0,3.8
50831,3.2,4.0
50832,3.8,4.2
50833,4.7,3.9
50834,4.1,4.5
50835,4.3,3.5
50837,3.1,4.6
50838,4.7,4.5
50839,3.7,4.2
50840,3.3,4.8
50841,3.1,3.5
50842,4.7,3.6
50843,3.8,3.9
50844,4.5,4.1
50845,4.1,4.6
50846,4.1,5.0
50847,4.9,3.7
50848,4.3,4.7
50850,4.2,3.6
50851,4.1,4.7
50852,4.1,4.0
50853,4.9,4.9
50854,3.7,4.3
50855,3.1,4.4
50856,3.2,4.7
50857,4.6,4.7
50860,4.8,4.0
50861,3.1,4.0
50862,3.2,4.8
50863,3.2,4.3
50864,3.4,3.5
50865,3.2,4.3
50866,3.7,4.4
50868,3.8,3.7
50869,4.0,4.7
50870,4.6,3.7
50871,4.2,4.0
50872,3.2,3.6
50873,4.6,4.8
50874,4.5,4.6
50875,4.5,4.5
50876,4.1,4.5
50877,3.8,4.7
50878,3.3,4.9
50879,4.9,4.5
50880,4.7,4.4
50882,3.5,4.4
50885,3.6,3.6
50886,3.1,4.8
50887,4.5,4.7
50888,4.3,5.0
50889,4.6,4.5
50890,3.2,4.5
50891,3.2,3.6
50892,4.7,3.8
50893,4.4,4.7
50894,3.6,4.6
50896,3.9,4.9
50898,3.8,3.6
50899,4.0,3.9
50902,3.8,4.7
50903,4.9,4.0
50904,3.7,3.8
50905,3.8,4.0
50907,4.7,4.5
50908,3.0,4.0
50909,4.6,4.6
50910,3.5,4.9
50911,4.2,4.5
50912,3.5,4.9
50913,4.7,4.2
50914,4.8,4.9
50915,3.4,4.6
50918,4.8,3.6
50919,3.3,3.8
50920,3.9,4.1
50922,3.0,4.2
50924,3.8,4.4
50926,3.2,4.6
50927,4.3,3.5
50928,4.3,3.8
50930,3.2,3.5
50931,4.6,4.3
50933,3.4,4.9
50934,3.6,3.7
50935,3.2,3.5
50936,4.7,3.6
50937,4.0,4.2
50939,4.7,4.9
50940,3.9,3.9
50941,3.8,3.7
50942,3.9,4.1
50943,4.0,4.8
50944,3.8,3.7
50945,3.9,3.7
50946,4.0,3.8
50947,5.0,3.6
50948,4.3,3.8
50949,4.7,5.0
50950,4.0,4.7
50952,4.2,4.6
50953,3.1,4.5
50954,3.6,4.8
50955,4.6,3.6
50956,3.7,4.0
50957,4.4,4.6
50958,3.1,4.7
50959,4.1,4.7
50962,5.0,5.0
50963,4.4,4.3
50964,4.4,3.8
50965,4.0,3.8
50966,3.6,4.4
50967,3.8,4.6
50968,4.0,4.4
50969,4.4,4.6
50970,3.3,4.0
50971,3.7,4.2
50972,4.7,4.1
50974,3.0,4.3
50975,4.6,4.4
50976,3.1,4.5
50977,4.6,3.6
50978,5.0,4.7
50979,4.5,4.8
50982,4.1,4.9
50983,3.3,4.4
50984,3.1,4.5
50985,3.8,4.3
50986,3.8,4.1
50987,3.5,3.7
50990,3.8,3.7
50991,3.6,3.8
50992,3.1,3.9
50993,3.9,4.6
50994,4.0,4.1
50996,4.4,3.7
50998,4.1,4.5
50999,4.8,4.0
51000,3.7,4.5
51001,3.4,3.6
51002,3.1,3.5
51003,3.8,4.9
51004,3.1,3.7
51005,4.0,3.5
51007,4.8,4.8
51008,4.1,4.7
51009,4.3,3.7
51010,4.8,3.9
51012,3.3,4.9
51013,4.1,4.7
51016,3.7,4.9
51017,4.2,4.8
51019,3.3,3.8
51020,3.7,4.5
51021,4.4,4.9
51022,4.1,3.8
51024,4.5,3.7
51025,3.9,4.4
51026,3.3,4.9
51028,3.5,4.3
51029,4.5,4.2
51030,3.7,4.0
51031,3.8,4.8
51032,4.7,4.2
51034,3.4,3.9
51036,4.6,4.1
51037,3.2,4.0
51038,3.3,4.1
51040,3.7,3.7
51041,4.6,4.3
51042,4.4,4.3
51043,4.5,4.7
51044,3.4,3.5
51045,5.0,3.5
51046,3.2,4.6
51047,3.2,4.0
51048,3.7,3.6
51049,4.1,4.6
51050,4.5,4.8
51051,4.3,4.2
51052,4.8,4.1
51054,4.2,3.7
51055,3.1,3.7
51058,3.9,4.5
51060,4.5,4.0
51062,4.0,4.9
51063,3.3,3.6
51065,4.4,3.6
51066,4.5,5.0
51067,4.5,4.9
51068,3.7,3.8
51069,4.4,4.8
51070,4.5,4.8
51071,3.8,4.9
51072,3.8,3.7
51073,4.0,3.6
51074,4.2,3.6
51075,3.6,4.9
51076,3.3,4.7
51078,3.5,4.1
51079,4.1,4.8
51080,4.5,4.9
51082,4.7,4.3
51083,4.8,3.8
51085,4.1,4.9
51087,4.7,3.7
51088,3.5,4.6
51089,3.9,4.6
51090,3.4,3.5
51091,3.3,4.4
51092,4.3,4.7
51093,3.5,3.8
51096,4.1,4.5
51097,3.1,3.7
51098,3.3,4.6
51099,3.6,5.0
51100,3.8,4.6
51101,3.5,3.8
51102,4.4,4.4
51103,3.1,4.3
51104,4.1,3.7
51105,3.1,4.4
51107,4.8,4.3
51108,4.3,3.7
51109,4.4,4.0
51110,4.4,4.7
51111,4.1,4.7
51112,3.2,3.6
51113,3.8,4.2
51114,4.5,4.9
51115,5.0,4.6
51116,3.6,3.7
51118,4.3,4.8
51119,5.0,3.6
51120,4.1,4.2
51121,4.6,4.7
51122,4.2,4.1
51123,3.9,4.2
51124,4.4,4.6
51126,4.7,3.8
51127,4.6,4.7
51128,4.8,4.3
51129,4.9,4.0
51130,4.5,3.6
51132,4.7,4.2
51133,3.5,5.0
51134,3.3,4.1
51135,3.8,4.4
51136,3.6,4.3
51139,3.8,4.4
51140,3.3,3.5
51141,3.8,3.8
51144,4.6,4.6
51145,3.1,4.4
51146,3.5,3.7
51147,3.8,3.9
51148,4.2,4.3
51149,3.9,4.4
51150,3.1,3.8
51151,4.3,3.6
51152,4.4,4.8
51153,3.2,3.7
51154,3.0,3.7
51156,4.1,4.5
51157,4.7,3.9
51158,4.5,3.6
51160,4.0,4.9
51161,3.7,3.8
51164,3.1,4.5
51165,4.6,4.2
51168,3.5,3.6
51169,5.0,3.8
51170,3.1,4.3
51171,4.8,3.8
51172,3.5,4.1
51173,4.8,4.0
51175,3.9,4.7
51179,3.5,4.8
51180,3.2,4.2
51181,3.3,4.6
51183,4.9,3.8
51184,3.6,4.2
51185,4.9,3.7
51186,4.7,4.0
51188,4.5,3.6
51189,4.4,4.2
51190,4.8,4.0
51192,3.5,3.6
51194,4.8,4.7
51195,3.9,4.6
51196,4.5,4.6
51197,4.6,4.9
51198,4.7,4.7
51199,3.9,4.5
51200,3.5,3.8
51201,4.7,3.6
51202,3.1,3.5
51203,4.2,3.6
51204,4.5,3.5
51205,4.8,3.6
51206,3.2,4.4
51207,3.9,3.6
51208,4.4,4.0
51209,4.8,4.8
51210,4.3,4.9
51211,3.5,4.6
51214,3.3,4.7
51215,3.8,4.4
51216,3.3,4.9
51217,4.4,4.4
51218,4.1,4.6
51219,3.5,4.2
51220,4.2,3.8
51221,3.2,4.6
51222,4.3,3.9
51224,4.3,3.7
51225,3.0,4.8
51226,4.3,4.2
51227,3.6,3.9
51228,3.1,4.4
51229,3.9,4.9
51230,3.7,3.9
51231,4.4,4.9
51232,4.4,4.0
51234,3.9,3.9
51235,4.3,3.6
51236,4.7,4.8
51237,3.1,3.8
51238,3.3,3.9
51239,3.9,4.7
51240,4.7,4.8
51241,4.0,4.9
51242,3.4,4.5
51243,4.9,4.8
51244,3.4,4.1
51245,4.7,4.8
51246,5.0,4.8
51247,4.2,4.4
51248,3.4,4.1
51249,4.0,3.6
51253,4.4,4.8
51254,3.3,4.8
51255,5.0,4.1
51256,4.9,4.1
51257,4.0,4.0
51258,4.6,3.7
51259,5.0,4.7
51260,4.3,4.1
51261,4.2,4.0
51262,4.2,4.6
51263,4.1,4.9
51264,4.8,4.1
51265,3.3,4.5
51266,4.0,3.6
51267,3.0,4.8
51268,4.8,4.9
51269,3.6,3.7
51271,3.9,4.4
51274,4.3,4.2
51275,3.2,4.5
51277,4.5,3.7
51279,4.0,4.6
51280,3.1,4.0
51282,3.3,4.4
51283,4.2,4.3
51284,3.9,4.8
51286,4.8,4.2
51287,4.3,4.9
51288,4.2,3.5
51289,4.4,4.0
51290,4.0,4.3
51291,4.0,3.6
51292,5.0,4.5
51294,4.8,3.9
51295,3.4,3.5
51297,3.4,4.1
51298,3.5,4.2
51300,4.5,5.0
51301,4.9,3.7
51303,3.3,3.9
51305,5.0,5.0
51306,3.6,4.6
51307,3.7,4.0
51308,4.1,4.2
51309,3.2,4.8
51310,4.8,4.7
51311,3.0,4.1
51312,3.0,3.6
51313,4.9,3.7
51314,3.8,4.3
51315,3.5,4.6
51316,3.6,4.2
51317,4.0,4.5
51318,4.8,4.5
51319,4.5,4.4
51320,3.3,4.3
51321,3.7,3.9
51322,3.8,3.7
51324,5.0,4.9
51325,4.6,4.1
51326,4.0,4.7
51327,3.5,3.9
51328,3.3,4.4
51330,3.3,3.7
51331,3.7,4.2
51332,4.1,4.0
51333,3.3,3.9
51334,4.5,3.7
51335,4.9,4.8
51337,4.1,5.0
51339,3.7,4.6
51340,4.4,4.7
51342,4.4,3.9
51343,4.6,4.5
51344,4.9,3.6
51345,3.7,4.5
51346,3.3,4.7
51347,4.8,3.6
51348,3.4,3.9
51350,3.7,4.4
51351,3.8,4.1
51352,4.7,4.3
51354,4.2,4.5
51355,4.2,4.8
51357,4.5,3.7
51358,5.0,5.0
51359,4.9,4.3
51360,3.3,3.6
51361,5.0,4.0
51363,4.4,3.7
51364,4.3,4.0
51365,3.8,3.8
51366,5.0,3.8
51367,3.6,3.7
51370,4.9,3.9
51371,3.7,4.2
51372,3.3,3.6
51374,4.3,4.8
51375,4.8,3.9
51376,4.9,4.1
51378,4.6,4.2
51379,3.8,4.5
51380,4.6,4.7
51381,3.0,4.3
51382,3.4,4.5
51383,4.1,4.4
51384,3.6,4.6
51385,4.3,4.2
51386,4.4,3.6
51389,4.2,4.5
51390,4.4,3.9
51391,3.6,4.0
51392,3.4,4.3
51393,3.0,4.1
51394,4.3,4.5
51395,4.2,4.2
51396,3.7,3.6
51397,3.7,4.3
51398,3.4,4.8
51399,3.7,4.1
51401,3.6,4.5
51402,4.9,3.6
51403,4.0,4.3
51405,4.2,4.8
51408,3.0,4.9
51410,4.7,3.8
51412,4.5,4.7
51413,4.0,5.0
51414,4.6,4.0
51415,3.3,4.6
51419,3.9,3.6
51420,3.5,4.0
51421,4.2,4.6
51422,4.2,5.0
51423,5.0,4.2
51424,3.0,4.1
51425,3.7,4.4
51426,4.9,4.8
51427,4.9,4.0
51428,4.1,3.6
51429,4.1,4.5
51431,3.8,3.7
51432,3.4,5.0
51433,3.1,4.8
51434,3.8,3.7
51436,3.7,4.2
51438,4.1,4.6
51439,3.7,3.6
51441,3.9,4.7
51442,4.2,4.2
51444,4.4,4.8
51445,3.0,4.1
51447,3.4,4.0
51448,3.4,3.7
51450,3.8,4.5
51451,3.2,3.6
51454,4.8,4.4
51456,3.8,4.6
51457,4.7,4.3
51459,4.8,4.8
51460,3.4,5.0
51461,4.0,4.8
51462,4.9,4.6
51463,4.6,4.0
51466,3.1,4.2
51467,4.9,3.5
51468,3.0,3.9
51470,3.1,4.8
51471,4.3,4.4
51474,4.3,4.4
51475,4.7,3.5
51476,3.6,4.0
51477,4.0,4.4
51478,4.7,4.8
51479,4.5,4.8
51480,3.8,4.0
51481,4.7,4.4
51482,4.0,3.5
51484,4.1,3.8
51487,4.2,4.9
51489,3.7,4.6
51491,3.6,3.7
51492,4.4,4.6
51493,3.3,3.8
51494,4.0,3.7
51495,3.6,3.6
51497,3.8,4.3
51498,3.9,4.1
51500,3.4,4.4
51501,4.0,3.7
51502,4.5,4.6
51503,3.5,4.7
51505,4.7,3.8
51506,3.9,3.9
51507,4.5,4.2
51509,4.4,4.0
51510,3.8,4.4
51513,4.6,3.8
51514,3.1,4.6
51515,3.5,4.7
51516,3.0,4.6
51517,4.6,3.8
51518,3.3,3.9
51519,3.8,4.2
51521,4.2,4.3
51522,4.9,3.9
51523,5.0,4.0
51524,4.7,4.3
51525,4.1,4.1
51526,3.3,4.0
51527,3.7,4.1
51528,4.7,4.8
51530,4.9,4.3
51531,4.3,4.4
51533,4.6,3.6
51534,4.6,3.7
51535,4.9,4.0
51537,4.6,4.1
51538,3.7,4.9
51539,4.0,4.4
51540,3.5,3.5
51541,3.3,4.6
51542,3.7,4.5
51544,4.3,4.0
51545,4.2,4.3
51546,4.5,4.1
51547,4.8,5.0
51548,3.1,3.8
51549,3.5,3.9
51551,4.6,4.3
51553,4.8,4.7
51554,4.9,4.3
51558,3.4,4.7
51559,3.2,4.2
51561,4.9,4.2
51562,3.1,4.1
51564,4.3,4.2
51565,3.8,3.6
51566,3.6,5.0
51568,3.5,5.0
51569,3.7,4.7
51571,3.7,4.3
51573,4.6,4.2
51574,4.1,4.8
51575,4.9,4.4
51576,4.3,5.0
51577,3.8,4.1
51578,4.1,4.4
51580,4.9,4.5
51581,4.7,4.7
51583,4.8,4.1
51586,4.4,4.1
51587,4.3,4.2
51588,3.5,4.9
51590,3.7,4.9
51591,3.1,4.9
51593,4.2,4.0
51594,4.3,4.5
51597,4.5,4.8
51598,4.7,3.8
51599,3.6,3.9
51600,3.4,4.1
51601,3.2,4.8
51604,4.1,3.7
51605,3.5,5.0
51606,3.4,3.5
51607,4.1,3.8
51608,4.2,3.9
51609,3.3,4.9
51610,4.0,3.9
51612,3.2,4.9
51613,4.6,3.8
51614,4.2,4.9
51615,4.2,3.6
51616,4.4,4.2
51617,3.4,4.6
51618,3.4,4.9
51619,3.6,3.7
51620,4.2,4.5
51621,4.6,3.9
51624,5.0,4.8
51625,4.6,4.8
51626,4.0,3.7
51628,4.2,3.9
51629,3.6,3.9
51630,3.4,4.6
51631,3.3,3.6
